sid,start,end,type,value,lat,lng
m43,2020-4-8 23:39:10,2020-4-8 23:49:10,p2,847.7191546,0.125613,-119.860655
m43,2020-4-9 01:39:55,2020-4-9 01:49:55,p2,563.2040071,0.125613,-119.860655
m43,2020-4-9 02:18:20,2020-4-9 02:28:20,p2,940.8470662,0.125613,-119.860655
m43,2020-4-9 02:37:20,2020-4-9 02:47:20,p2,341.7709564,0.125613,-119.860655
m43,2020-4-9 04:47:55,2020-4-9 04:57:55,p2,766.4327511,0.125613,-119.860655
m43,2020-4-9 06:32:45,2020-4-9 06:42:45,p2,315.9303921,0.125613,-119.860655
m43,2020-4-9 07:20:55,2020-4-9 07:30:55,p2,353.4010869,0.135663,-119.855425
m43,2020-4-9 07:21:00,2020-4-9 07:31:00,p2,501.8488703,0.135873,-119.855343
m43,2020-4-9 08:53:05,2020-4-9 09:03:05,p2,698.3190317,0.148237,-119.843229
m43,2020-4-9 09:17:15,2020-4-9 09:27:15,p2,692.4625745,0.148237,-119.843229
m43,2020-4-9 09:47:45,2020-4-9 09:57:45,p2,786.3188111,0.148237,-119.843229
m43,2020-4-9 10:46:40,2020-4-9 10:56:40,p2,876.3352277,0.148237,-119.843229
m43,2020-4-9 11:58:20,2020-4-9 12:08:20,p2,790.8752551,0.148237,-119.843229
m43,2020-4-9 14:49:35,2020-4-9 14:59:35,p2,1166.8051,0.148237,-119.843229
m43,2020-4-9 17:35:50,2020-4-9 17:45:50,p2,768.4344582,0.125621,-119.860674
m43,2020-4-9 18:43:20,2020-4-9 18:53:20,p2,422.8713233,0.125621,-119.860674
m43,2020-4-9 23:19:20,2020-4-9 23:29:20,p2,499.8764902,0.125621,-119.860674
m43,2020-4-9 23:30:20,2020-4-9 23:40:20,p2,358.6053487,0.125621,-119.860674
m43,2020-4-10 00:01:10,2020-4-10 00:11:10,p2,542.7883294,0.125621,-119.860674
m43,2020-4-10 01:44:10,2020-4-10 01:54:10,p2,708.8352171,0.125621,-119.860674
m43,2020-4-10 03:44:40,2020-4-10 03:54:40,p2,223.4361862,0.125621,-119.860674
m43,2020-4-10 03:59:30,2020-4-10 04:09:30,p2,594.2502971,0.125621,-119.860674
m43,2020-4-10 05:09:30,2020-4-10 05:19:30,p2,494.4352455,0.125621,-119.860674
m43,2020-4-10 07:25:30,2020-4-10 07:35:30,p2,311.4811681,0.148303,-119.843161
m43,2020-4-10 08:28:10,2020-4-10 08:38:10,p2,393.0870885,0.148303,-119.843161
m43,2020-4-10 10:58:05,2020-4-10 11:08:05,p2,537.0697605,0.148303,-119.843161
m43,2020-4-10 14:42:25,2020-4-10 14:52:25,p2,480.7568119,0.148303,-119.843161
m43,2020-4-10 15:26:15,2020-4-10 15:36:15,p2,538.0604232,0.148303,-119.843161
m43,2020-4-10 16:41:30,2020-4-10 16:51:30,p2,531.5524815,0.125616,-119.860676
m43,2020-4-10 18:02:00,2020-4-10 18:12:00,p2,680.93782,0.125616,-119.860676
m43,2020-4-10 19:17:25,2020-4-10 19:27:25,p2,369.6879301,0.125616,-119.860676
m43,2020-4-10 22:13:05,2020-4-10 22:23:05,p2,766.5841583,0.125616,-119.860676
m44,2020-4-6 05:37:15,2020-4-6 05:47:15,p2,805.7436401,0.16617,-119.89038
m44,2020-4-6 06:49:45,2020-4-6 06:59:45,p2,760.0484515,0.16037,-119.8835
m44,2020-4-6 15:41:20,2020-4-6 15:51:20,p2,1134.216291,0.181999,-119.827215
m44,2020-4-6 19:14:40,2020-4-6 19:24:40,p2,842.121794,0.166221,-119.890258
m44,2020-4-7 05:09:50,2020-4-7 05:19:50,p2,860.7621907,0.166221,-119.890258
m44,2020-4-7 12:05:20,2020-4-7 12:15:20,p2,1135.753227,0.16008,-119.871955
m44,2020-4-8 10:30:20,2020-4-8 10:40:20,p2,1010.854198,0.159546,-119.805822
m44,2020-4-8 10:57:05,2020-4-8 11:07:05,p2,976.9581383,0.159546,-119.805822
m44,2020-4-8 13:49:15,2020-4-8 13:59:15,p2,1141.620887,0.12309,-119.813774
m44,2020-4-8 15:03:35,2020-4-8 15:13:35,p2,950.2104701,0.12309,-119.813774
m44,2020-4-8 16:20:15,2020-4-8 16:30:15,p2,394.0506342,0.12309,-119.813774
m44,2020-4-8 16:48:30,2020-4-8 16:58:30,p2,566.3641567,0.136241,-119.860368
m44,2020-4-8 17:17:40,2020-4-8 17:27:40,p2,823.3523778,0.166068,-119.890341
m44,2020-4-8 22:24:20,2020-4-8 22:34:20,p2,938.7661246,0.166068,-119.890341
m44,2020-4-9 00:45:50,2020-4-9 00:55:50,p2,557.2733359,0.166068,-119.890341
m44,2020-4-9 01:16:10,2020-4-9 01:26:10,p2,1401.873469,0.166068,-119.890341
m44,2020-4-9 01:21:55,2020-4-9 01:31:55,p2,528.6384164,0.166068,-119.890341
m44,2020-4-9 18:03:30,2020-4-9 18:13:30,p2,878.2117009,0.129866,-119.855431
m44,2020-4-9 21:10:30,2020-4-9 21:20:30,p2,481.1023786,0.129866,-119.855431
m44,2020-4-9 21:25:25,2020-4-9 21:35:25,p2,592.8444484,0.129866,-119.855431
m44,2020-4-9 23:06:40,2020-4-9 23:16:40,p2,614.2619753,0.166119,-119.890249
m44,2020-4-10 00:53:55,2020-4-10 01:03:55,p2,519.7733466,0.166119,-119.890249
m44,2020-4-10 01:23:55,2020-4-10 01:33:55,p2,378.2021453,0.166119,-119.890249
m44,2020-4-10 03:30:30,2020-4-10 03:40:30,p2,600.2960964,0.166119,-119.890249
m44,2020-4-10 03:47:55,2020-4-10 03:57:55,p2,507.6874688,0.166119,-119.890249
m44,2020-4-10 03:49:30,2020-4-10 03:59:30,p2,630.1121267,0.166119,-119.890249
m44,2020-4-10 03:56:05,2020-4-10 04:06:05,p2,272.3629883,0.166119,-119.890249
m44,2020-4-10 04:26:30,2020-4-10 04:36:30,p2,427.5309721,0.166119,-119.890249
m44,2020-4-10 04:34:05,2020-4-10 04:44:05,p2,505.8566969,0.166119,-119.890249
m44,2020-4-10 07:44:35,2020-4-10 07:54:35,p2,668.7001956,0.130639,-119.941365
m44,2020-4-10 11:07:15,2020-4-10 11:17:15,p2,465.0987689,0.09744,-119.791069
m44,2020-4-10 11:16:35,2020-4-10 11:26:35,p2,646.8340987,0.11165,-119.80937
m44,2020-4-10 12:10:00,2020-4-10 12:20:00,p2,772.6564131,0.13514,-119.824391
m44,2020-4-10 12:26:00,2020-4-10 12:36:00,p2,527.5761513,0.13514,-119.824391
m44,2020-4-10 12:29:50,2020-4-10 12:39:50,p2,533.8148334,0.13514,-119.824391
m44,2020-4-10 15:03:45,2020-4-10 15:13:45,p2,358.0501397,0.13514,-119.824391
m45,2020-4-6 03:42:40,2020-4-6 03:52:40,p2,703.9695368,0.06235,-119.83122
m45,2020-4-7 07:58:50,2020-4-7 08:08:50,p2,836.2738194,0.03591,-119.805821
m45,2020-4-7 13:26:45,2020-4-7 13:36:45,p2,1011.839536,0.089483,-119.819909
m45,2020-4-8 10:58:45,2020-4-8 11:08:45,p2,1128.821448,0.111626,-119.858087
m45,2020-4-8 11:25:20,2020-4-8 11:35:20,p2,959.9935717,0.111626,-119.858087
m45,2020-4-8 11:57:30,2020-4-8 12:07:30,p2,910.6960864,0.111626,-119.858087
m45,2020-4-8 13:28:55,2020-4-8 13:38:55,p2,562.058902,0.089489,-119.819909
m45,2020-4-9 01:38:45,2020-4-9 01:48:45,p2,1030.077493,0.062477,-119.831156
m46,2020-4-6 13:25:55,2020-4-6 13:35:55,p2,1257.602763,0.220302,-119.87099
m46,2020-4-6 20:17:50,2020-4-6 20:27:50,p2,1001.016569,0.17368,-119.859839
m46,2020-4-8 20:36:55,2020-4-8 20:46:55,p2,710.4640183,0.173763,-119.859799
m46,2020-4-8 21:55:25,2020-4-8 22:05:25,p2,613.7090266,0.173763,-119.859799
m46,2020-4-9 07:38:50,2020-4-9 07:48:50,p2,526.8661676,0.173763,-119.859799
m46,2020-4-9 09:50:50,2020-4-9 10:00:50,p2,304.9816687,0.23805,-119.806111
m46,2020-4-9 09:50:55,2020-4-9 10:00:55,p2,480.9089682,0.23828,-119.806027
m46,2020-4-9 20:27:05,2020-4-9 20:37:05,p2,576.3044947,0.237917,-119.805993
m46,2020-4-9 20:27:10,2020-4-9 20:37:10,p2,244.679358,0.237631,-119.805991
m46,2020-4-9 22:59:30,2020-4-9 23:09:30,p2,431.3244448,0.173767,-119.859786
m46,2020-4-10 00:05:10,2020-4-10 00:15:10,p2,475.2021557,0.173767,-119.859786
m46,2020-4-10 02:37:05,2020-4-10 02:47:05,p2,650.5536295,0.173767,-119.859786
m46,2020-4-10 05:20:30,2020-4-10 05:30:30,p2,845.9233052,0.173767,-119.859786
m46,2020-4-10 07:01:15,2020-4-10 07:11:15,p2,598.8901491,0.183862,-119.85587
m46,2020-4-10 07:45:35,2020-4-10 07:55:35,p2,217.1457594,0.199306,-119.834496
m46,2020-4-10 07:53:50,2020-4-10 08:03:50,p2,768.996606,0.199609,-119.829413
m46,2020-4-10 07:57:05,2020-4-10 08:07:05,p2,590.1225672,0.198713,-119.827315
m46,2020-4-10 07:57:40,2020-4-10 08:07:40,p2,617.3180298,0.1986,-119.826978
m46,2020-4-10 08:14:05,2020-4-10 08:24:05,p2,348.5869414,0.203758,-119.817239
m46,2020-4-10 08:34:55,2020-4-10 08:44:55,p2,244.0244827,0.238242,-119.80629
m46,2020-4-10 08:35:00,2020-4-10 08:45:00,p2,361.2766735,0.238319,-119.806122
m46,2020-4-10 18:13:00,2020-4-10 18:23:00,p2,962.2866707,0.237914,-119.806003
m46,2020-4-10 18:13:05,2020-4-10 18:23:05,p2,327.6625207,0.237619,-119.805993
m46,2020-4-10 18:31:00,2020-4-10 18:41:00,p2,584.0542273,0.205387,-119.816674
m47,2020-4-6 14:32:10,2020-4-6 14:42:10,p2,702.3825343,0.12354,-119.9697
m47,2020-4-6 15:21:55,2020-4-6 15:31:55,p2,574.6900729,0.12354,-119.9697
m47,2020-4-6 18:33:05,2020-4-6 18:43:05,p2,666.138839,0.1739,-119.875329
m47,2020-4-8 01:34:20,2020-4-8 01:44:20,p2,477.0207397,0.173963,-119.875394
m47,2020-4-8 05:28:45,2020-4-8 05:38:45,p2,855.8864222,0.173963,-119.875394
m48,2020-4-6 02:12:25,2020-4-6 02:22:25,p2,609.7669401,0.06177,-119.77525
m48,2020-4-6 20:50:40,2020-4-6 21:00:40,p2,812.5497219,0.061816,-119.775109
m48,2020-4-7 03:59:00,2020-4-7 04:09:00,p2,1069.688518,0.061816,-119.775109
m48,2020-4-7 05:13:10,2020-4-7 05:23:10,p2,1046.962242,0.061816,-119.775109
m48,2020-4-7 16:01:35,2020-4-7 16:11:35,p2,972.5636062,0.236453,-119.71899
m48,2020-4-8 00:50:55,2020-4-8 01:00:55,p2,687.6964887,0.06166,-119.775214
m49,2020-4-6 22:34:10,2020-4-6 22:44:10,p2,487.2038556,0.161286,-119.861502
m49,2020-4-8 00:24:10,2020-4-8 00:34:10,p2,713.2709977,0.161283,-119.861483
m49,2020-4-8 06:49:40,2020-4-8 06:59:40,p2,909.4420451,0.201219,-119.822081
m50,2020-4-6 00:32:10,2020-4-6 00:42:10,p2,1028.743672,0.18618,-119.90401
m50,2020-4-6 05:26:05,2020-4-6 05:36:05,p2,326.1608021,0.18618,-119.90401
m50,2020-4-8 05:39:10,2020-4-8 05:49:10,p2,529.726997,0.186048,-119.90401
m50,2020-4-8 07:38:45,2020-4-8 07:48:45,p2,934.1074142,0.186048,-119.90401
m50,2020-4-8 11:26:00,2020-4-8 11:36:00,p2,1240.594465,0.186048,-119.90401
m50,2020-4-8 11:43:50,2020-4-8 11:53:50,p2,1069.866062,0.186048,-119.90401
m50,2020-4-8 13:30:50,2020-4-8 13:40:50,p2,1038.095624,0.15399,-119.97071
m50,2020-4-8 19:12:05,2020-4-8 19:22:05,p2,213.8036498,0.1628,-119.90894
m50,2020-4-8 20:17:05,2020-4-8 20:27:05,p2,1033.556683,0.168082,-119.90894
m50,2020-4-8 22:01:30,2020-4-8 22:11:30,p2,851.795934,0.186053,-119.90406
m50,2020-4-9 08:17:20,2020-4-9 08:27:20,p2,787.2621179,0.186053,-119.90406
m50,2020-4-9 10:45:10,2020-4-9 10:55:10,p2,621.8625877,0.186132,-119.904145
m50,2020-4-9 11:16:50,2020-4-9 11:26:50,p2,589.9689862,0.186132,-119.904145
m50,2020-4-9 13:19:55,2020-4-9 13:29:55,p2,743.35667,0.186132,-119.904145
m50,2020-4-9 13:34:10,2020-4-9 13:44:10,p2,710.0292741,0.186132,-119.904145
m50,2020-4-9 15:23:20,2020-4-9 15:33:20,p2,294.197722,0.186132,-119.904145
m50,2020-4-9 17:17:25,2020-4-9 17:27:25,p2,565.0308853,0.186132,-119.904145
m50,2020-4-9 18:50:20,2020-4-9 19:00:20,p2,427.3099944,0.186132,-119.904145
m50,2020-4-9 21:51:15,2020-4-9 22:01:15,p2,512.1990712,0.186132,-119.904145
m50,2020-4-9 22:30:55,2020-4-9 22:40:55,p2,632.546812,0.186132,-119.904145
m50,2020-4-9 23:58:00,2020-4-10 00:08:00,p2,548.6942988,0.186132,-119.904145
m50,2020-4-10 01:28:15,2020-4-10 01:38:15,p2,628.7224147,0.186132,-119.904145
m50,2020-4-10 02:21:40,2020-4-10 02:31:40,p2,563.1702371,0.186132,-119.904145
m50,2020-4-10 04:49:10,2020-4-10 04:59:10,p2,459.7952653,0.186132,-119.904145
m50,2020-4-10 06:28:55,2020-4-10 06:38:55,p2,706.3889633,0.186132,-119.904145
m50,2020-4-10 09:13:15,2020-4-10 09:23:15,p2,419.7529209,0.186132,-119.904145
m50,2020-4-10 09:16:45,2020-4-10 09:26:45,p2,218.9247875,0.186132,-119.904145
m50,2020-4-10 11:00:30,2020-4-10 11:10:30,p2,469.3212852,0.186132,-119.904145
m50,2020-4-10 15:29:55,2020-4-10 15:39:55,p2,439.2625694,0.186037,-119.90406
m50,2020-4-10 16:58:25,2020-4-10 17:08:25,p2,585.134662,0.186037,-119.90406
m50,2020-4-10 17:11:35,2020-4-10 17:21:35,p2,523.0621006,0.186037,-119.90406
m50,2020-4-10 19:09:30,2020-4-10 19:19:30,p2,410.3708043,0.186037,-119.90406
m50,2020-4-10 22:24:10,2020-4-10 22:34:10,p2,483.6807659,0.186037,-119.90406
m50,2020-4-10 22:53:25,2020-4-10 23:03:25,p2,629.5415362,0.186037,-119.90406
s1,2020-4-6 14:40:00,2020-4-6 14:50:00,p2,434.343,0.15689,-119.9594
s1,2020-4-7 01:35:00,2020-4-7 01:45:00,p2,826.627,0.15689,-119.9594
s1,2020-4-7 21:57:00,2020-4-7 22:07:00,p2,221.516,0.15689,-119.9594
s1,2020-4-9 14:19:00,2020-4-9 14:29:00,p2,982.982,0.15689,-119.9594
s1,2020-4-9 15:26:00,2020-4-9 15:36:00,p2,255.891,0.15689,-119.9594
s1,2020-4-9 17:04:00,2020-4-9 17:14:00,p2,517.274,0.15689,-119.9594
s1,2020-4-9 17:22:00,2020-4-9 17:32:00,p2,650.775,0.15689,-119.9594
s1,2020-4-9 17:32:00,2020-4-9 17:42:00,p2,599.32,0.15689,-119.9594
s1,2020-4-9 19:28:00,2020-4-9 19:38:00,p2,542.351,0.15689,-119.9594
s1,2020-4-9 23:50:00,2020-4-10 00:00:00,p2,304.269,0.15689,-119.9594
s1,2020-4-10 10:30:00,2020-4-10 10:40:00,p2,521.974,0.15689,-119.9594
s1,2020-4-10 12:28:00,2020-4-10 12:38:00,p2,698.982,0.15689,-119.9594
s1,2020-4-10 12:33:00,2020-4-10 12:43:00,p2,468.22,0.15689,-119.9594
s1,2020-4-10 13:51:00,2020-4-10 14:01:00,p2,526.186,0.15689,-119.9594
s1,2020-4-10 13:53:00,2020-4-10 14:03:00,p2,534.193,0.15689,-119.9594
s1,2020-4-10 15:10:00,2020-4-10 15:20:00,p2,590.615,0.15689,-119.9594
s1,2020-4-10 15:53:00,2020-4-10 16:03:00,p2,524.037,0.15689,-119.9594
s1,2020-4-10 16:17:00,2020-4-10 16:27:00,p2,463.879,0.15689,-119.9594
s1,2020-4-10 17:19:00,2020-4-10 17:29:00,p2,679.776,0.15689,-119.9594
s1,2020-4-10 18:23:00,2020-4-10 18:33:00,p2,456.105,0.15689,-119.9594
s1,2020-4-10 20:45:00,2020-4-10 20:55:00,p2,557.558,0.15689,-119.9594
s4,2020-4-7 22:21:00,2020-4-7 22:31:00,p2,958.155,0.15109,-119.90952
s4,2020-4-8 12:51:00,2020-4-8 13:01:00,p2,898.681,0.15109,-119.90952
s4,2020-4-9 01:54:00,2020-4-9 02:04:00,p2,917.947,0.15109,-119.90952
s4,2020-4-9 05:09:00,2020-4-9 05:19:00,p2,514.516,0.15109,-119.90952
s4,2020-4-9 09:18:00,2020-4-9 09:28:00,p2,689.66,0.15109,-119.90952
s4,2020-4-9 11:13:00,2020-4-9 11:23:00,p2,706.032,0.15109,-119.90952
s4,2020-4-9 15:09:00,2020-4-9 15:19:00,p2,335.354,0.15109,-119.90952
s4,2020-4-9 15:17:00,2020-4-9 15:27:00,p2,593.718,0.15109,-119.90952
s4,2020-4-9 16:19:00,2020-4-9 16:29:00,p2,907.011,0.15109,-119.90952
s4,2020-4-9 20:18:00,2020-4-9 20:28:00,p2,319.952,0.15109,-119.90952
s4,2020-4-10 03:51:00,2020-4-10 04:01:00,p2,244.04,0.15109,-119.90952
s4,2020-4-10 05:12:00,2020-4-10 05:22:00,p2,345.481,0.15109,-119.90952
s4,2020-4-10 06:31:00,2020-4-10 06:41:00,p2,555.82,0.15109,-119.90952
s4,2020-4-10 07:49:00,2020-4-10 07:59:00,p2,232.481,0.15109,-119.90952
s4,2020-4-10 09:08:00,2020-4-10 09:18:00,p2,763.625,0.15109,-119.90952
s4,2020-4-10 09:14:00,2020-4-10 09:24:00,p2,376.322,0.15109,-119.90952
s4,2020-4-10 09:23:00,2020-4-10 09:33:00,p2,343.741,0.15109,-119.90952
s4,2020-4-10 09:58:00,2020-4-10 10:08:00,p2,1067.926,0.15109,-119.90952
s4,2020-4-10 10:32:00,2020-4-10 10:42:00,p2,237.915,0.15109,-119.90952
s4,2020-4-10 13:26:00,2020-4-10 13:36:00,p2,517.876,0.15109,-119.90952
s4,2020-4-10 13:35:00,2020-4-10 13:45:00,p2,703.562,0.15109,-119.90952
s4,2020-4-10 14:00:00,2020-4-10 14:10:00,p2,528.089,0.15109,-119.90952
s4,2020-4-10 14:49:00,2020-4-10 14:59:00,p2,707.894,0.15109,-119.90952
s4,2020-4-10 15:16:00,2020-4-10 15:26:00,p2,690.462,0.15109,-119.90952
s4,2020-4-10 15:27:00,2020-4-10 15:37:00,p2,442.565,0.15109,-119.90952
s4,2020-4-10 15:41:00,2020-4-10 15:51:00,p2,747.75,0.15109,-119.90952
s4,2020-4-10 16:27:00,2020-4-10 16:37:00,p2,286.733,0.15109,-119.90952
s4,2020-4-10 17:08:00,2020-4-10 17:18:00,p2,621.61,0.15109,-119.90952
s4,2020-4-10 19:55:00,2020-4-10 20:05:00,p2,628.249,0.15109,-119.90952
s4,2020-4-10 20:02:00,2020-4-10 20:12:00,p2,514.165,0.15109,-119.90952
s4,2020-4-10 20:17:00,2020-4-10 20:27:00,p2,756.936,0.15109,-119.90952
s4,2020-4-10 20:30:00,2020-4-10 20:40:00,p2,698.903,0.15109,-119.90952
s6,2020-4-7 05:12:00,2020-4-7 05:22:00,p2,522.477,0.1218,-119.9043
s6,2020-4-8 15:49:00,2020-4-8 15:59:00,p2,471.874,0.1218,-119.9043
s6,2020-4-9 15:21:00,2020-4-9 15:31:00,p2,704.891,0.1218,-119.9043
s6,2020-4-9 16:05:00,2020-4-9 16:15:00,p2,136.75,0.1218,-119.9043
s6,2020-4-9 18:04:00,2020-4-9 18:14:00,p2,722.304,0.1218,-119.9043
s6,2020-4-9 18:23:00,2020-4-9 18:33:00,p2,432.087,0.1218,-119.9043
s6,2020-4-9 21:06:00,2020-4-9 21:16:00,p2,407.958,0.1218,-119.9043
s6,2020-4-9 21:29:00,2020-4-9 21:39:00,p2,454.211,0.1218,-119.9043
s6,2020-4-9 23:03:00,2020-4-9 23:13:00,p2,607.058,0.1218,-119.9043
s6,2020-4-10 02:57:00,2020-4-10 03:07:00,p2,688.594,0.1218,-119.9043
s6,2020-4-10 04:19:00,2020-4-10 04:29:00,p2,578.572,0.1218,-119.9043
s6,2020-4-10 06:57:00,2020-4-10 07:07:00,p2,533.319,0.1218,-119.9043
s6,2020-4-10 07:37:00,2020-4-10 07:47:00,p2,373.177,0.1218,-119.9043
s6,2020-4-10 09:41:00,2020-4-10 09:51:00,p2,608.109,0.1218,-119.9043
s6,2020-4-10 10:04:00,2020-4-10 10:14:00,p2,207.568,0.1218,-119.9043
s6,2020-4-10 10:30:00,2020-4-10 10:40:00,p2,685.914,0.1218,-119.9043
s6,2020-4-10 11:09:00,2020-4-10 11:19:00,p2,653.606,0.1218,-119.9043
s6,2020-4-10 13:16:00,2020-4-10 13:26:00,p2,261.434,0.1218,-119.9043
s6,2020-4-10 13:18:00,2020-4-10 13:28:00,p2,485.18,0.1218,-119.9043
s6,2020-4-10 13:58:00,2020-4-10 14:08:00,p2,377.66,0.1218,-119.9043
s6,2020-4-10 14:57:00,2020-4-10 15:07:00,p2,432.536,0.1218,-119.9043
s6,2020-4-10 15:36:00,2020-4-10 15:46:00,p2,363.713,0.1218,-119.9043
s6,2020-4-10 16:26:00,2020-4-10 16:36:00,p2,221.384,0.1218,-119.9043
s6,2020-4-10 16:45:00,2020-4-10 16:55:00,p2,713.566,0.1218,-119.9043
s6,2020-4-10 16:57:00,2020-4-10 17:07:00,p2,578.387,0.1218,-119.9043
s6,2020-4-10 19:21:00,2020-4-10 19:31:00,p2,568.679,0.1218,-119.9043
s6,2020-4-10 20:14:00,2020-4-10 20:24:00,p2,881.22,0.1218,-119.9043
s6,2020-4-10 22:07:00,2020-4-10 22:17:00,p2,862.384,0.1218,-119.9043
s9,2020-4-7 05:40:00,2020-4-7 05:50:00,p2,857.436,0.18299,-119.85558
s9,2020-4-7 13:38:00,2020-4-7 13:48:00,p2,835.43,0.18299,-119.85558
s9,2020-4-7 22:17:00,2020-4-7 22:27:00,p2,1124.101,0.18299,-119.85558
s9,2020-4-8 05:46:00,2020-4-8 05:56:00,p2,907.116,0.18299,-119.85558
s9,2020-4-8 17:22:00,2020-4-8 17:32:00,p2,637.421,0.18299,-119.85558
s9,2020-4-9 04:36:00,2020-4-9 04:46:00,p2,957.927,0.18299,-119.85558
s9,2020-4-9 14:47:00,2020-4-9 14:57:00,p2,1165.9,0.18299,-119.85558
s9,2020-4-9 15:06:00,2020-4-9 15:16:00,p2,726.972,0.18299,-119.85558
s9,2020-4-9 15:07:00,2020-4-9 15:17:00,p2,450.493,0.18299,-119.85558
s9,2020-4-9 15:45:00,2020-4-9 15:55:00,p2,714.641,0.18299,-119.85558
s9,2020-4-9 17:55:00,2020-4-9 18:05:00,p2,376.259,0.18299,-119.85558
s9,2020-4-9 21:25:00,2020-4-9 21:35:00,p2,390.213,0.18299,-119.85558
s9,2020-4-9 21:54:00,2020-4-9 22:04:00,p2,500.457,0.18299,-119.85558
s9,2020-4-9 21:57:00,2020-4-9 22:07:00,p2,763.964,0.18299,-119.85558
s9,2020-4-9 23:08:00,2020-4-9 23:18:00,p2,315.104,0.18299,-119.85558
s9,2020-4-9 23:37:00,2020-4-9 23:47:00,p2,568.56,0.18299,-119.85558
s9,2020-4-10 00:22:00,2020-4-10 00:32:00,p2,492.87,0.18299,-119.85558
s9,2020-4-10 02:45:00,2020-4-10 02:55:00,p2,246.584,0.18299,-119.85558
s9,2020-4-10 03:15:00,2020-4-10 03:25:00,p2,367.635,0.18299,-119.85558
s9,2020-4-10 05:36:00,2020-4-10 05:46:00,p2,476.034,0.18299,-119.85558
s9,2020-4-10 08:33:00,2020-4-10 08:43:00,p2,618.155,0.18299,-119.85558
s9,2020-4-10 09:51:00,2020-4-10 10:01:00,p2,618.882,0.18299,-119.85558
s9,2020-4-10 10:36:00,2020-4-10 10:46:00,p2,338.541,0.18299,-119.85558
s9,2020-4-10 11:04:00,2020-4-10 11:14:00,p2,516.544,0.18299,-119.85558
s9,2020-4-10 12:13:00,2020-4-10 12:23:00,p2,735.202,0.18299,-119.85558
s9,2020-4-10 13:58:00,2020-4-10 14:08:00,p2,547.649,0.18299,-119.85558
s9,2020-4-10 15:21:00,2020-4-10 15:31:00,p2,768.972,0.18299,-119.85558
s9,2020-4-10 15:39:00,2020-4-10 15:49:00,p2,470.217,0.18299,-119.85558
s9,2020-4-10 15:57:00,2020-4-10 16:07:00,p2,700.705,0.18299,-119.85558
s9,2020-4-10 16:04:00,2020-4-10 16:14:00,p2,504.507,0.18299,-119.85558
s9,2020-4-10 16:39:00,2020-4-10 16:49:00,p2,458.804,0.18299,-119.85558
s9,2020-4-10 17:48:00,2020-4-10 17:58:00,p2,482.303,0.18299,-119.85558
s9,2020-4-10 19:03:00,2020-4-10 19:13:00,p2,407.847,0.18299,-119.85558
s9,2020-4-10 19:10:00,2020-4-10 19:20:00,p2,606.437,0.18299,-119.85558
s9,2020-4-10 21:33:00,2020-4-10 21:43:00,p2,221.898,0.18299,-119.85558
s9,2020-4-10 22:49:00,2020-4-10 22:59:00,p2,680.606,0.18299,-119.85558
s11,2020-4-10 22:25:00,2020-4-10 22:35:00,p2,727.352,0.04147,-119.82861
s11,2020-4-10 18:31:00,2020-4-10 18:41:00,p2,237.328,0.04147,-119.82861
s11,2020-4-10 16:02:00,2020-4-10 16:12:00,p2,659.363,0.04147,-119.82861
s11,2020-4-10 15:41:00,2020-4-10 15:51:00,p2,645.991,0.04147,-119.82861
s11,2020-4-10 15:32:00,2020-4-10 15:42:00,p2,790.51,0.04147,-119.82861
s11,2020-4-10 12:57:00,2020-4-10 13:07:00,p2,676.965,0.04147,-119.82861
s11,2020-4-10 12:28:00,2020-4-10 12:38:00,p2,456.892,0.04147,-119.82861
s11,2020-4-10 11:53:00,2020-4-10 12:03:00,p2,653.561,0.04147,-119.82861
s11,2020-4-10 11:15:00,2020-4-10 11:25:00,p2,419.197,0.04147,-119.82861
s11,2020-4-10 09:48:00,2020-4-10 09:58:00,p2,592.172,0.04147,-119.82861
s11,2020-4-10 08:19:00,2020-4-10 08:29:00,p2,261.227,0.04147,-119.82861
s11,2020-4-10 06:28:00,2020-4-10 06:38:00,p2,730.99,0.04147,-119.82861
s11,2020-4-10 06:04:00,2020-4-10 06:14:00,p2,753.593,0.04147,-119.82861
s11,2020-4-10 05:03:00,2020-4-10 05:13:00,p2,850.142,0.04147,-119.82861
s11,2020-4-10 04:26:00,2020-4-10 04:36:00,p2,715.593,0.04147,-119.82861
s11,2020-4-10 03:31:00,2020-4-10 03:41:00,p2,530.463,0.04147,-119.82861
s11,2020-4-10 03:07:00,2020-4-10 03:17:00,p2,444.763,0.04147,-119.82861
s11,2020-4-10 01:11:00,2020-4-10 01:21:00,p2,644.284,0.04147,-119.82861
s11,2020-4-10 01:08:00,2020-4-10 01:18:00,p2,419.594,0.04147,-119.82861
s11,2020-4-9 23:14:00,2020-4-9 23:24:00,p2,615.49,0.04147,-119.82861
s11,2020-4-9 22:54:00,2020-4-9 23:04:00,p2,881.39,0.04147,-119.82861
s11,2020-4-9 22:16:00,2020-4-9 22:26:00,p2,787.874,0.04147,-119.82861
s11,2020-4-9 21:45:00,2020-4-9 21:55:00,p2,906.478,0.04147,-119.82861
s11,2020-4-9 19:47:00,2020-4-9 19:57:00,p2,387.603,0.04147,-119.82861
s11,2020-4-9 19:14:00,2020-4-9 19:24:00,p2,358.35,0.04147,-119.82861
s11,2020-4-9 17:10:00,2020-4-9 17:20:00,p2,604.648,0.04147,-119.82861
